model,family,repeat,start_utc,end_utc,device,measurement_type,window_seconds_requested,window_seconds_actual,inferences,batch_size,images_processed,latency_ms_per_inference,latency_ms_per_image,mean_power_W,total_window_energy_J,energy_J_per_inference,energy_J_per_image,parsed_power_samples,power_note,raw_power_log,warmup_trials,cooldown_seconds,params,params_M,macs,macs_G,flops,flops_G
efficientnet_b0,paper_model,3,2026-05-15T02:24:55.956956+00:00,2026-05-15T02:25:01.025601+00:00,cuda,direct_gpu_power_nvidia_smi,5.0,5.00542,115,1,115,43.52539,43.52539,7.822,39.152393676,0.340455597,0.340455597,25,"GPU power sampled with nvidia-smi; energy is GPU-only, not whole-system energy.",pc_measurements_batch\batch_1\raw_power\011_efficientnet_b0_repeat3_nvidia-smi.txt,10,2.0,5288548,5.288548,385814752,0.385815,771629504,0.77163
mobilenetv3_small,paper_model,3,2026-05-15T02:25:03.300949+00:00,2026-05-15T02:25:08.339816+00:00,cuda,direct_gpu_power_nvidia_smi,5.0,5.017258,162,1,162,30.970728,30.970728,6.66913,33.460748027,0.206547827,0.206547827,23,"GPU power sampled with nvidia-smi; energy is GPU-only, not whole-system energy.",pc_measurements_batch\batch_1\raw_power\012_mobilenetv3_small_repeat3_nvidia-smi.txt,10,2.0,2542856,2.542856,56510400,0.05651,113020800,0.113021
resnet18,paper_model,3,2026-05-15T02:25:10.629978+00:00,2026-05-15T02:25:15.682421+00:00,cuda,direct_gpu_power_nvidia_smi,5.0,5.003108,430,1,430,11.635134,11.635134,11.7976,59.024661042,0.137266654,0.137266654,25,"GPU power sampled with nvidia-smi; energy is GPU-only, not whole-system energy.",pc_measurements_batch\batch_1\raw_power\013_resnet18_repeat3_nvidia-smi.txt,10,2.0,11689512,11.689512,1814073344,1.814073,3628146688,3.628147
tiny_vit_5m,paper_model,3,2026-05-15T02:25:17.821353+00:00,2026-05-15T02:25:22.841405+00:00,cuda,direct_gpu_power_nvidia_smi,5.0,5.00066,138,1,138,36.236664,36.236664,8.5632,42.821648287,0.310301799,0.310301799,25,"GPU power sampled with nvidia-smi; energy is GPU-only, not whole-system energy.",pc_measurements_batch\batch_1\raw_power\014_tiny_vit_5m_repeat3_nvidia-smi.txt,10,2.0,12082725,12.082725,1165342848,1.165343,2330685696,2.330686
mobilenetv2,paper_model,3,2026-05-15T02:25:25.024323+00:00,2026-05-15T02:25:30.103260+00:00,cuda,direct_gpu_power_nvidia_smi,5.0,5.01051,239,1,239,20.964479,20.964479,8.166923,40.92045383,0.171215288,0.171215288,26,"GPU power sampled with nvidia-smi; energy is GPU-only, not whole-system energy.",pc_measurements_batch\batch_1\raw_power\015_mobilenetv2_repeat3_nvidia-smi.txt,10,2.0,3504872,3.504872,300774272,0.300774,601548544,0.601549
mobilenetv2,paper_model,4,2026-05-15T02:25:32.301949+00:00,2026-05-15T02:25:37.330424+00:00,cuda,direct_gpu_power_nvidia_smi,5.0,5.028702,147,1,147,34.208859,34.208859,7.72,38.821580984,0.264092388,0.264092388,23,"GPU power sampled with nvidia-smi; energy is GPU-only, not whole-system energy.",pc_measurements_batch\batch_1\raw_power\016_mobilenetv2_repeat4_nvidia-smi.txt,10,2.0,3504872,3.504872,300774272,0.300774,601548544,0.601549
tiny_vit_5m,paper_model,4,2026-05-15T02:25:39.635482+00:00,2026-05-15T02:25:44.707021+00:00,cuda,direct_gpu_power_nvidia_smi,5.0,5.062853,119,1,119,42.544984,42.544984,8.936087,45.24209555,0.380185677,0.380185677,23,"GPU power sampled with nvidia-smi; energy is GPU-only, not whole-system energy.",pc_measurements_batch\batch_1\raw_power\017_tiny_vit_5m_repeat4_nvidia-smi.txt,10,2.0,12082725,12.082725,1165342848,1.165343,2330685696,2.330686
efficientnet_b0,paper_model,4,2026-05-15T02:25:46.984951+00:00,2026-05-15T02:25:52.045756+00:00,cuda,direct_gpu_power_nvidia_smi,5.0,5.054633,99,1,99,51.056898,51.056898,7.743636,39.141239129,0.395366052,0.395366052,22,"GPU power sampled with nvidia-smi; energy is GPU-only, not whole-system energy.",pc_measurements_batch\batch_1\raw_power\018_efficientnet_b0_repeat4_nvidia-smi.txt,10,2.0,5288548,5.288548,385814752,0.385815,771629504,0.77163
mobilenetv3_small,paper_model,4,2026-05-15T02:25:54.352957+00:00,2026-05-15T02:25:59.440965+00:00,cuda,direct_gpu_power_nvidia_smi,5.0,5.006413,202,1,202,24.784224,24.784224,6.6784,33.434830583,0.165518963,0.165518963,25,"GPU power sampled with nvidia-smi; energy is GPU-only, not whole-system energy.",pc_measurements_batch\batch_1\raw_power\019_mobilenetv3_small_repeat4_nvidia-smi.txt,10,2.0,2542856,2.542856,56510400,0.05651,113020800,0.113021
resnet18,paper_model,4,2026-05-15T02:26:01.649363+00:00,2026-05-15T02:26:06.673789+00:00,cuda,direct_gpu_power_nvidia_smi,5.0,5.018311,408,1,408,12.299781,12.299781,11.697391,58.701145114,0.143875356,0.143875356,23,"GPU power sampled with nvidia-smi; energy is GPU-only, not whole-system energy.",pc_measurements_batch\batch_1\raw_power\020_resnet18_repeat4_nvidia-smi.txt,10,2.0,11689512,11.689512,1814073344,1.814073,3628146688,3.628147
efficientnet_b0,paper_model,5,2026-05-15T02:26:08.952186+00:00,2026-05-15T02:26:14.051884+00:00,cuda,direct_gpu_power_nvidia_smi,5.0,5.042998,125,1,125,40.343987,40.343987,7.8104,39.387834703,0.315102678,0.315102678,25,"GPU power sampled with nvidia-smi; energy is GPU-only, not whole-system energy.",pc_measurements_batch\batch_1\raw_power\021_efficientnet_b0_repeat5_nvidia-smi.txt,10,2.0,5288548,5.288548,385814752,0.385815,771629504,0.77163
resnet18,paper_model,5,2026-05-15T02:26:16.357752+00:00,2026-05-15T02:26:21.408433+00:00,cuda,direct_gpu_power_nvidia_smi,5.0,5.000239,422,1,422,11.848908,11.848908,11.4964,57.484749939,0.136219787,0.136219787,25,"GPU power sampled with nvidia-smi; energy is GPU-only, not whole-system energy.",pc_measurements_batch\batch_1\raw_power\022_resnet18_repeat5_nvidia-smi.txt,10,2.0,11689512,11.689512,1814073344,1.814073,3628146688,3.628147
mobilenetv3_small,paper_model,5,2026-05-15T02:26:23.462092+00:00,2026-05-15T02:26:28.469483+00:00,cuda,direct_gpu_power_nvidia_smi,5.0,5.003137,176,1,176,28.426915,28.426915,7.589444,37.971030309,0.21574449,0.21574449,18,"GPU power sampled with nvidia-smi; energy is GPU-only, not whole-system energy.",pc_measurements_batch\batch_1\raw_power\023_mobilenetv3_small_repeat5_nvidia-smi.txt,10,2.0,2542856,2.542856,56510400,0.05651,113020800,0.113021
tiny_vit_5m,paper_model,5,2026-05-15T02:26:30.711508+00:00,2026-05-15T02:26:35.741918+00:00,cuda,direct_gpu_power_nvidia_smi,5.0,5.023657,164,1,164,30.632052,30.632052,9.278462,46.611804546,0.28421832,0.28421832,26,"GPU power sampled with nvidia-smi; energy is GPU-only, not whole-system energy.",pc_measurements_batch\batch_1\raw_power\024_tiny_vit_5m_repeat5_nvidia-smi.txt,10,2.0,12082725,12.082725,1165342848,1.165343,2330685696,2.330686
mobilenetv2,paper_model,5,2026-05-15T02:26:37.930092+00:00,2026-05-15T02:26:43.022153+00:00,cuda,direct_gpu_power_nvidia_smi,5.0,5.001981,243,1,243,20.584286,20.584286,8.317308,41.603018375,0.171205837,0.171205837,26,"GPU power sampled with nvidia-smi; energy is GPU-only, not whole-system energy.",pc_measurements_batch\batch_1\raw_power\025_mobilenetv2_repeat5_nvidia-smi.txt,10,2.0,3504872,3.504872,300774272,0.300774,601548544,0.601549
